Discussion ID A,Argument ID A,Discussion ID B,Argument ID B,Comparison
13557,2,17781,6,A
14435,2,13538,4,A
39477,1,13538,4,B
34833,2,7851,1,B
19740,64,19740,12,B
19652,1,33373,8,A
28265,1,17781,6,B
14506,2,4186,1,A
10611,3,14435,2,B
18344,7,2889,2,Tie
39470,1,19740,5,A
30183,1,28265,3,B
19740,85,19740,64,Tie
33373,6,12031,2,A
12031,2,13557,1,B
12031,2,33373,10,A
19740,5,19740,7,Tie
19740,73,19740,29,Tie
15859,5,23959,1,B
23959,1,19652,1,Tie
31038,2,17781,2,A
7851,1,15859,7,A
31038,2,18344,7,B
3927,6,19740,5,A
19740,64,19740,29,A
2889,2,15859,7,B
15859,5,28265,3,B
19740,28,19740,29,A
35082,2,19652,10,B
19740,77,380,1,B
19740,77,35082,6,B
380,5,12031,2,B
32236,9,10611,3,A
15859,5,13557,2,B
31038,6,3927,6,B
17781,1,19740,28,A
12031,2,15931,5,Tie
33373,8,4718,1,Tie
19740,6,15859,9,B
19740,6,19740,7,A
33371,3,32236,9,B
19740,90,19740,29,B
39477,1,34833,2,A
28265,6,31038,2,B
33373,10,26412,3,B
19740,28,19740,21,Tie
19740,14,19740,28,B
15859,4,39477,2,B
19740,7,35082,1,B
28265,6,7851,1,Tie
19652,1,28265,6,Tie
19740,7,380,1,Tie
33373,8,13538,4,B
19740,29,15859,9,B
18344,7,17781,2,B
33373,6,42123,1,B
19740,90,19740,28,Tie
15859,4,33373,10,A
14435,2,39470,1,B
32236,9,19652,1,Tie
33564,4,33373,2,B
34833,2,2889,2,B
3927,6,15859,7,A
380,1,35082,2,B
19652,1,32236,4,A
15859,5,33750,4,A
31038,2,2889,2,B
19740,77,28265,2,B
33373,1,15859,7,A
34833,2,14435,2,A
2889,2,17781,1,A
37174,2,31038,2,A
15931,5,30183,1,B
12031,2,28265,3,B
3927,6,39470,1,B
28265,1,4718,1,A
33373,2,19740,28,A
37174,2,10611,3,B
19740,90,19740,6,B
19740,85,19740,21,B
19740,29,35082,1,B
13557,2,33373,8,B
19740,5,380,1,B
19740,4,15859,9,B
3927,6,19740,85,A
13557,1,33750,4,B
23959,1,28265,3,A
33373,1,17781,2,Tie
33750,4,33371,3,Tie
19740,90,19740,68,A
19740,5,19740,77,Tie
19740,4,19740,21,A
17781,1,33373,2,Tie
32236,4,13538,4,A
33371,3,26412,3,Tie
13557,1,14506,2,B
380,5,30183,1,A
4718,1,7851,1,B
19740,90,380,1,A
380,5,23959,1,B
15859,5,30183,1,A
37174,2,18344,7,B
39477,1,31038,6,B
33564,4,19740,73,A
34833,2,39470,1,A
23959,1,4186,1,B
19740,6,19740,68,A
33373,1,19740,12,B
14506,2,19652,1,B
28265,1,39477,1,B
42123,1,15859,5,Tie
15859,9,33373,7,A
15859,7,19740,73,B
39477,1,14435,2,B
19740,6,35082,1,B
19740,85,19740,12,B
33373,8,28265,6,Tie
19740,4,19652,10,Tie
33373,6,30183,1,Tie
13557,2,26412,3,B
17781,1,17781,2,Tie
33373,6,39477,2,A
15859,5,14506,2,A
33373,7,17781,5,Tie
32236,4,10611,3,B
34833,2,15859,7,Tie
7851,1,33564,4,A
28265,1,4186,1,B
18344,7,15859,7,A
19740,14,19740,64,Tie
39477,2,26412,3,A
37174,2,33373,8,A
31038,2,3927,6,A
42123,1,39477,2,B
31038,6,17781,2,A
13557,2,14506,2,A
33373,6,23959,1,B
17781,1,19740,85,A
28265,2,15859,9,Tie
30183,1,33371,3,B
18344,7,7851,1,B
4718,1,28265,6,Tie
19740,7,15859,9,B
19652,1,39477,1,Tie
15859,4,33373,6,Tie
17781,1,19740,73,A
33373,8,14435,2,B
33373,1,17781,1,A
33564,4,15859,7,B
39477,2,15859,5,Tie
13557,1,32236,9,B
19740,85,19740,77,Tie
19740,28,19740,4,B
19740,5,19740,68,Tie
31038,2,7851,1,Tie
33373,5,28265,3,Tie
31038,2,15859,7,Tie
13557,1,26412,3,B
26412,3,10611,3,Tie
14435,2,17781,2,B
39477,2,33371,3,A
33373,1,39470,1,A
32236,9,32236,4,A
19740,6,35082,2,B
13557,1,4186,1,B
19740,64,19740,77,Tie
34833,2,3927,6,A
19740,28,19740,77,Tie
39470,1,19740,90,Tie
19740,21,19652,10,B
33373,8,32236,4,B
7851,1,33373,1,A
19740,12,19740,28,Tie
19740,4,35082,2,B
10611,3,7851,1,B
23959,1,13557,1,A
19740,85,19740,5,Tie
32236,4,39477,1,A
32236,4,34833,2,B
39470,1,19740,85,A
17781,6,10611,3,B
31038,6,2889,2,A
7851,1,3927,6,Tie
32236,9,4186,1,Tie
19740,29,28265,2,B
32236,9,33373,8,A
380,5,15859,5,B
13557,2,28265,1,A
28265,6,14435,2,B
10611,3,13538,4,A
19740,4,19740,29,A
17781,2,19740,28,A
19740,7,35082,6,A
19740,4,17781,5,B
4186,1,17781,6,A
13557,2,4186,1,A
19740,21,15859,9,B
33373,1,19740,14,B
19740,73,19740,21,A
35082,6,35082,1,B
39470,1,19740,12,A
33373,5,15931,5,Tie
19740,14,19740,68,A
33373,6,33373,10,Tie
13538,4,3927,6,B
28265,6,31038,6,Tie
14506,2,37174,2,B
33373,10,19652,1,Tie
19740,85,19740,7,Tie
17781,5,5777,2,B
13557,1,33371,3,A
33373,10,33750,4,A
19740,77,19740,68,Tie
15859,4,5777,2,A
17781,1,19740,12,A
33373,10,30183,1,Tie
4718,1,2889,2,B
33564,4,19740,5,A
33373,5,12031,2,A
15859,5,28265,1,A
39470,1,19740,73,B
33373,8,31038,6,B
19740,6,17781,5,A
14435,2,15859,7,A
33373,8,10611,3,Tie
17781,6,39477,1,Tie
18344,7,13538,4,B
380,5,5777,2,A
33564,4,19740,14,A
13538,4,39470,1,A
19740,5,19740,4,A
33373,5,13557,1,A
19652,10,35082,1,A
380,5,39477,2,A
33564,4,19740,12,A
2889,2,17781,2,B
33750,4,13557,2,B
19740,85,19740,73,B
33564,4,17781,1,B
19740,77,19740,29,B
33373,7,35082,1,A
15859,4,33750,4,Tie
7851,1,17781,1,A
4718,1,13538,4,B
380,5,28265,3,B
19740,5,19740,12,A
39477,2,23959,1,B
28265,1,28265,6,Tie
19652,1,4718,1,B
33373,10,15859,5,Tie
18344,7,39470,1,A
19740,90,19740,12,B
32236,9,28265,1,A
19740,6,33373,7,B
33373,2,15859,7,A
31038,2,33373,1,A
4718,1,18344,7,B
12031,2,15859,5,B
19740,12,19740,77,Tie
19740,29,17781,5,B
15931,5,5777,2,A
28265,1,37174,2,A
35082,1,5777,2,B
13557,2,19652,1,B
19740,12,19740,6,Tie
31038,6,15859,7,Tie
33371,6,13557,1,A
19740,14,19740,29,Tie
33373,10,23959,1,B
23959,1,33371,3,A
32236,4,7851,1,B
2889,2,14435,2,B
17781,6,28265,6,Tie
14506,2,17781,6,Tie
39477,2,14506,2,Tie
12031,2,39477,2,B
35082,6,17781,5,Tie
32236,9,28265,6,B
14435,2,3927,6,A
19740,29,380,1,B
28265,1,19652,1,B
15859,9,5777,2,A
19740,73,19740,68,A
19740,14,19740,77,B
7851,1,14435,2,B
19740,90,19740,4,Tie
32236,9,26412,3,B
19740,64,19740,68,A
12031,2,42123,1,B
19740,77,35082,1,B
32236,4,31038,2,B
15859,7,19740,85,A
33373,5,380,5,B
15859,4,33373,5,A
18344,7,14435,2,A
33373,2,19740,85,A
33373,10,28265,3,A
39470,1,19740,28,A
33371,6,28265,3,A
19740,73,380,1,Tie
4186,1,37174,2,B
35082,2,35082,1,Tie
19740,90,19740,77,Tie
33373,1,19740,73,B
19740,5,19740,21,B
13538,4,15859,7,A
35082,6,19652,10,B
19740,90,19740,7,Tie
31038,2,33373,2,B
19740,28,19740,73,Tie
19740,21,17781,5,B
19652,1,4186,1,A
19740,5,19740,6,A
33750,4,32236,9,B
14506,2,10611,3,Tie
19740,85,19740,28,A
33371,6,15931,5,B
17781,1,19740,5,A
15931,5,23959,1,B
31038,2,14435,2,Tie
34833,2,17781,1,B
19740,4,19740,6,A
17781,1,19740,90,A
23959,1,33750,4,A
19740,14,19740,5,Tie
19740,68,380,1,B
31038,2,13538,4,A
19740,77,33373,7,B
18344,7,33373,2,A
31038,2,17781,1,A
14506,2,32236,4,B
31038,6,33373,1,Tie
26412,3,28265,6,A
19740,90,19740,5,Tie
380,1,19652,10,B
39470,1,19740,64,B
35082,2,35082,6,B
19652,10,5777,2,A
33750,4,28265,1,A
33371,6,33750,4,A
28265,2,33373,7,Tie
19740,4,19740,77,B
19740,7,33373,7,B
19740,77,19740,21,Tie
17781,2,39470,1,Tie
7851,1,39470,1,A
23959,1,32236,9,B
19740,90,19740,73,Tie
33564,4,19740,28,A
15859,9,35082,2,A
19740,12,19740,7,A
19740,85,19740,68,A
33564,4,33373,1,B
33373,8,39477,1,A
15859,7,19740,28,A
33373,6,33750,4,B
19740,14,19740,6,Tie
26412,3,39477,1,Tie
26412,3,17781,6,A
30183,1,14506,2,Tie
37174,2,4718,1,A
39477,1,31038,2,A
31038,6,34833,2,Tie
14506,2,28265,6,B
19740,85,19740,29,A
19740,12,19740,73,Tie
15859,5,33371,3,B
33373,1,19740,85,A
33373,6,33371,6,A
34833,2,33373,2,B
17781,2,19740,85,A
34833,2,33373,1,Tie
39477,2,4186,1,A
33750,4,14506,2,B
42123,1,23959,1,A
19740,77,19652,10,B
19740,7,35082,2,A
33564,4,19740,85,A
23959,1,13557,2,Tie
15859,7,19740,90,A
33373,6,13557,1,Tie
13538,4,33373,1,Tie
39477,2,28265,1,A
19740,7,19740,29,A
19740,68,35082,1,B
33371,6,42123,1,A
19740,77,19740,6,Tie
34833,2,13538,4,B
31038,6,17781,1,A
33371,3,4186,1,B
31038,2,31038,6,Tie
13557,2,28265,6,B
39477,1,2889,2,B
4718,1,10611,3,B
33371,3,39477,1,A
15931,5,42123,1,A
10611,3,31038,6,Tie
17781,1,39470,1,Tie
3927,6,19740,28,A
28265,2,17781,5,B
33373,5,39477,2,B
33371,6,5777,2,A
4186,1,10611,3,B
33373,5,15859,5,Tie
26412,3,14506,2,Tie
13557,2,10611,3,B
19740,5,19740,73,Tie
19740,29,19652,10,B
380,5,42123,1,A
28265,6,39477,1,Tie
19652,1,10611,3,Tie
15859,4,42123,1,A
14435,2,17781,1,A
14506,2,4718,1,A
19740,28,19740,68,A
19740,14,19740,21,B
35082,6,33373,7,Tie
17781,6,7851,1,A
33564,4,3927,6,Tie
15859,5,32236,9,Tie
15859,5,13557,1,A
15859,4,15931,5,B
18344,7,31038,6,B
28265,3,32236,9,Tie
33373,2,39470,1,A
33750,4,19652,1,B
13557,2,4718,1,A
39470,1,15859,7,B
2889,2,33564,4,B
13557,1,19652,1,Tie
15859,5,4186,1,Tie
42123,1,5777,2,Tie
30183,1,19652,1,Tie
380,1,33373,7,B
19740,90,19740,64,Tie
33371,3,37174,2,A
15859,7,19740,5,Tie
19740,12,19740,21,B
26412,3,37174,2,Tie
39477,1,18344,7,Tie
4718,1,31038,2,B
17781,6,14435,2,B
42123,1,33373,10,B
18344,7,34833,2,A
19740,4,19740,7,Tie
37174,2,34833,2,A
17781,2,15859,7,Tie
12031,2,23959,1,B
33373,8,2889,2,B
33750,4,4186,1,Tie
35082,2,33373,7,B
15859,4,15859,5,Tie
33564,4,19740,64,A
19740,64,19740,7,B
33373,8,7851,1,A
33373,10,14506,2,A
26412,3,4186,1,B
15859,4,23959,1,Tie
19740,68,19652,10,B
13557,2,33371,3,B
17781,2,19740,90,A
37174,2,7851,1,Tie
13557,1,28265,3,Tie
17781,1,19740,64,A
4186,1,33373,8,A
19740,73,19740,4,B
17781,6,18344,7,B
18344,7,17781,1,A
32236,4,31038,6,Tie
380,1,35082,1,A
17781,2,19740,12,A
12031,2,33750,4,B
42123,1,28265,3,B
380,5,33750,4,A
19740,85,19740,4,Tie
13538,4,17781,1,A
42123,1,33750,4,A
33373,1,19740,64,A
19740,12,380,1,B
35082,6,5777,2,A
33373,5,33371,6,Tie
28265,2,19652,10,Tie
33373,2,19740,14,A
19652,1,37174,2,B
33373,6,5777,2,B
9587,1,9276,3,Tie
29080,4,17796,2,B
17796,1,9587,1,B
34176,5,34176,2,A
8173,9,16547,6,A
29153,2,12889,1,Tie
17796,10,3842,1,A
16238,8,34176,4,Tie
21791,1,13462,1,B
614,3,35321,1,B
8173,53,29080,4,B
21535,4,29455,3,A
10672,2,37002,2,A
31601,1,17796,1,A
16238,8,25282,3,B
15636,1,28644,2,A
16193,4,13338,1,B
3842,1,34176,4,B
10078,4,16193,6,A
13338,1,10321,2,B
15398,4,16547,6,A
28644,2,997,6,Tie
2021,6,30375,2,A
31601,1,39952,21,A
31396,2,16193,6,A
39952,21,3842,1,A
15398,4,25854,6,A
12877,5,28644,2,Tie
12877,2,39952,17,B
21791,1,19759,6,B
997,2,997,6,A
34176,4,35321,1,A
15636,1,29127,1,A
21535,4,36908,5,A
21535,5,13338,1,Tie
3842,1,25282,3,B
17796,7,16193,4,B
25282,3,19400,1,A
15636,1,16193,6,A
19565,1,17796,1,Tie
30573,1,35321,1,B
19759,6,21535,4,B
29080,4,16193,4,B
29127,1,17563,18,A
16547,6,10078,1,B
997,2,32721,2,A
614,3,16238,8,Tie
16547,6,8173,45,B
12877,2,3416,4,Tie
23425,1,9587,1,A
997,2,8173,45,A
20012,4,15636,1,A
28644,2,8173,9,A
16193,4,36908,5,B
29080,4,15398,3,B
10321,2,17796,3,B
30335,5,28644,2,B
19400,1,12889,1,B
21535,4,36520,5,A
13462,1,17796,10,B
39952,21,17796,1,B
36520,5,29455,3,B
17796,3,19400,1,B
37002,1,34176,4,B
39644,2,16193,4,Tie
8173,53,8173,45,B
24337,5,9276,3,A
997,2,8173,53,A
10078,1,17796,2,Tie
34176,5,30335,5,B
10321,2,39952,21,B
34176,4,9276,3,B
17563,3,39644,2,B
17796,7,10672,2,B
17796,1,34176,4,B
19400,1,35321,1,Tie
31396,2,997,6,B
2021,6,3416,4,A
32721,2,17563,18,A
9587,1,11314,6,A
21791,1,36520,5,A
39952,21,42643,2,Tie
2021,6,20012,4,Tie
12877,5,31396,2,B
10672,2,19565,1,A
17563,3,30657,4,B
9587,1,24337,5,B
25854,6,8173,45,B
32721,2,25854,6,A
31612,3,29455,3,Tie
16547,6,19759,6,B
10672,2,23425,1,Tie
3416,1,25854,6,A
36908,5,36520,5,A
30436,3,34176,4,A
16193,4,39952,21,B
12877,5,34176,2,A
614,3,11314,6,A
12877,2,16193,6,Tie
25854,6,39644,2,B
21535,4,16193,4,A
29153,2,9276,3,B
36520,5,10321,2,B
17796,10,37002,2,B
30375,2,29127,1,A
39644,2,21535,5,A
29127,1,32721,2,A
34176,4,24337,5,B
39952,17,28644,2,A
15398,3,13462,1,Tie
12889,1,24337,5,B
8173,53,17563,18,B
997,6,29127,1,A
12877,2,31294,4,A
42643,2,29153,2,B
19400,1,24337,5,A
30436,3,23425,1,B
15398,4,8173,53,B
21535,4,31612,3,A
3842,1,37002,1,A
34176,5,28644,2,Tie
35321,1,24337,5,B
17563,18,17563,3,A
30657,4,10078,1,B
42021,3,3416,4,A
30335,5,30375,2,Tie
25854,6,15398,3,B
34176,5,30375,2,A
2021,6,39952,17,B
10672,2,17796,10,A
21535,5,19759,6,A
9587,1,34176,4,B
39952,17,3683,1,A
17796,2,16193,4,B
20012,4,30375,2,A
21535,5,36908,5,B
17796,1,23425,1,B
29455,3,17796,3,A
31601,1,19565,1,Tie
15636,1,997,2,B
39952,17,997,2,B
36008,2,31601,1,B
29127,1,25854,6,A
31612,3,10672,2,B
15398,4,17563,18,A
16193,4,36008,2,B
10078,4,2021,6,B
29127,1,16547,6,A
36908,5,17796,10,B
21535,5,36008,2,Tie
39952,21,19565,1,Tie
31396,2,11608,5,A
8173,53,15398,3,B
9587,1,35321,1,B
25854,6,30657,4,Tie
8173,53,19759,6,B
15398,3,13338,1,A
29127,1,8173,45,A
12889,1,11314,6,A
30375,2,11608,5,A
997,6,3683,1,B
30573,1,24337,5,B
29127,1,15398,4,B
36520,5,31612,3,B
17796,1,19400,1,Tie
25282,3,43509,1,A
17796,10,42643,2,B
19565,1,23425,1,A
11608,5,29127,1,B
34176,4,42021,3,B
36008,2,17796,10,B
20800,6,997,6,A
30436,3,614,3,Tie
30436,3,29153,2,A
21535,4,10672,2,A
21535,4,31601,1,A
31294,4,34176,5,Tie
11314,6,9276,3,Tie
997,2,8173,9,A
29153,2,24337,5,B
15398,3,36520,5,B
17796,7,31612,3,A
13462,1,10672,2,Tie
21535,4,13462,1,A
36008,2,10672,2,B
19565,1,3842,1,A
30657,4,17796,2,B
3842,1,30573,1,A
12877,5,2021,6,B
2021,6,28644,2,B
17796,7,39952,21,B
30375,2,997,2,B
15398,4,8173,45,B
30657,4,8173,45,B
16238,8,9276,3,B
16193,6,3683,1,B
10321,2,17796,10,A
17563,18,16547,6,A
19759,6,16193,4,B
34176,2,20800,6,B
31601,1,29455,3,Tie
16193,6,11608,5,Tie
10321,2,37002,1,A
10078,4,31396,2,B
16238,8,19400,1,A
29080,4,36908,5,B
37002,2,9587,1,A
29153,2,11314,6,A
16547,6,29080,4,A
12877,2,2021,6,Tie
12877,5,34176,5,A
25282,3,42021,3,A
17563,18,8173,45,B
36908,5,39952,21,A
17796,3,614,3,B
42643,2,30436,3,A
20012,4,28644,2,A
17563,3,25854,6,B
29153,2,43509,1,A
36008,2,29455,3,Tie
17796,2,21535,5,A
17563,18,21535,5,B
21535,4,19565,1,Tie
13462,1,29455,3,Tie
15398,3,21535,5,A
31612,3,37002,2,A
34176,2,2021,6,B
11608,5,17563,3,Tie
17796,10,30436,3,A
614,3,43509,1,A
10078,4,28644,2,A
20012,4,997,2,A
31601,1,30436,3,B
21535,4,39952,21,Tie
15398,3,17796,7,B
37002,2,34176,4,B
16238,8,43509,1,B
39952,17,8173,9,A
36908,5,29455,3,B
3683,1,8173,9,Tie
31294,4,3416,4,A
31601,1,42643,2,B
29080,4,36520,5,B
28644,2,16193,6,A
39644,2,36008,2,Tie
21791,1,15398,3,A
15398,3,16193,4,B
614,3,25282,3,A
16238,8,42021,3,B
37002,1,37002,2,Tie
17796,3,37002,2,A
20012,4,29127,1,A
12877,5,16193,6,A
17796,1,16238,8,B
12877,2,20800,6,A
37002,2,16238,8,A
3683,1,32721,2,B
20800,6,11608,5,A
36908,5,10672,2,B
19400,1,11314,6,Tie
13462,1,31601,1,B
10078,1,13338,1,B
8173,9,29127,1,B
17796,10,17796,3,A
32721,2,10078,1,Tie
17796,7,36008,2,B
997,2,17563,3,A
10078,4,39952,17,A
8173,53,25854,6,Tie
9587,1,25282,3,A
8173,45,39644,2,A
15636,1,30375,2,B
25854,6,21791,1,B
19565,1,30436,3,Tie
19565,1,17796,10,Tie
31612,3,39952,21,A
32721,2,39644,2,B
30573,1,17028,1,Tie
17796,7,36908,5,B
20800,6,3683,1,A
42643,2,34176,4,A
37002,1,19400,1,Tie
34176,5,3416,4,A
13462,1,31612,3,B
19565,1,42643,2,Tie
36908,5,13462,1,B
12877,5,3416,4,Tie
17796,3,25282,3,B
31601,1,23425,1,Tie
17796,10,37002,1,B
31294,4,2021,6,A
997,2,29127,1,A
29153,2,30573,1,B
997,6,16547,6,A
3416,1,17563,3,A
9276,3,42021,3,A
37002,2,25282,3,Tie
997,2,11608,5,B
28644,2,15398,4,A
39952,21,17796,10,A
37002,1,29153,2,Tie
12877,2,34176,5,B
30375,2,15398,4,B
12877,2,28644,2,B
11608,5,32721,2,B
8173,9,30657,4,B
3842,1,16238,8,B
42643,2,9587,1,B
10078,1,36908,5,B
997,2,25854,6,A
31396,2,3683,1,A
997,2,15398,4,B
32721,2,21535,5,B
29455,3,30436,3,Tie
614,3,17028,1,A
30657,4,21791,1,B
34176,2,39952,17,Tie
10672,2,42643,2,B
31612,3,37002,1,A
30375,2,28644,2,B
21791,1,13338,1,A
31601,1,10672,2,B
16193,4,10321,2,Tie
23425,1,34176,4,A
8173,53,30657,4,Tie
31601,1,17796,10,Tie
12877,5,39952,17,A
17796,7,36520,5,A
20012,4,11608,5,A
31601,1,3842,1,A
31396,2,997,2,A
39644,2,13338,1,A
25282,3,30573,1,B
34176,4,12889,1,B
16193,4,17796,10,A
34176,2,16193,6,B
8173,45,21791,1,Tie
13338,1,39952,21,Tie
17796,2,13462,1,A
36008,2,31612,3,Tie
17563,18,39644,2,B
28644,2,29127,1,B
12889,1,3416,4,Tie
10078,4,30375,2,A
34176,4,43509,1,B
17796,1,30573,1,A
10078,1,21535,4,B
614,3,34176,4,Tie
42643,2,37002,1,B
10078,1,39644,2,B
39952,17,997,6,Tie
31294,4,34176,2,A
17796,7,19565,1,Tie
3416,1,8173,9,A
997,2,3683,1,A
36520,5,10672,2,B
17796,1,614,3,B
39952,21,37002,2,A
31612,3,17796,10,B
42643,2,16238,8,A
35321,1,17028,1,B
30335,5,20012,4,A
24337,5,17028,1,A
8173,53,17796,2,A
30573,1,12889,1,Tie
15636,1,3683,1,A
9587,1,42021,3,Tie
10321,2,3842,1,A
34176,4,11314,6,A
17563,18,19759,6,B
29080,4,21535,5,B
31294,4,16193,6,A
29455,3,19565,1,B
42643,2,37002,2,A
25282,3,24337,5,B
39952,17,29127,1,Tie
30436,3,17796,1,A
21791,1,17796,7,B
20800,6,15398,4,A
37002,1,25282,3,B
28644,2,3683,1,A
34176,5,10078,4,B
16193,6,29127,1,B
29455,3,39952,21,B
30657,4,29080,4,A
12889,1,35321,1,B
13338,1,36908,5,A
11608,5,8173,9,Tie
30573,1,9276,3,B
19400,1,30573,1,B
39644,2,21535,4,B
39644,2,36520,5,A
31396,2,3416,1,B
21535,4,13338,1,B
997,6,3416,1,Tie
25854,6,29080,4,B
8173,53,17563,3,A
12877,2,31396,2,Tie
17796,7,10321,2,Tie
31612,3,10321,2,A
15398,4,32721,2,A
3683,1,17563,3,A
17796,7,29455,3,A
31396,2,28644,2,B
16547,6,15398,3,B
30436,3,37002,2,A
9276,3,3416,4,A
21535,5,17796,7,B
3842,1,23425,1,B
9587,1,17028,1,A
29455,3,17796,1,B
31601,1,37002,2,Tie
36908,5,10321,2,Tie
3683,1,8173,53,A
2021,6,30335,5,Tie
10078,1,36008,2,B
15398,3,36008,2,Tie
16547,6,30657,4,B
39952,21,37002,1,B
10321,2,23425,1,A
13338,1,31601,1,Tie
25282,3,11314,6,A
15398,3,19759,6,Tie
34176,5,39952,17,B
20800,6,3416,1,A
9276,3,17028,1,A
614,3,30573,1,B
29080,4,36008,2,B
29455,3,23425,1,A
17796,1,25282,3,B
8173,45,21535,5,Tie
19759,6,36008,2,A
25282,3,12889,1,A
29080,4,10078,1,B
39952,17,16193,6,A
31294,4,30335,5,Tie
17563,18,15398,3,B
31612,3,19565,1,B
997,6,17563,3,Tie
17563,3,19759,6,B
17796,10,23425,1,B
11608,5,8173,45,A
21535,4,10321,2,B
10078,1,15398,3,Tie
12877,2,15636,1,B
11314,6,35321,1,Tie
9587,1,12889,1,A
13338,1,29455,3,B
13338,1,19565,1,Tie
31601,1,17796,3,B
31294,4,20800,6,A
17796,7,31601,1,A
20800,6,31396,2,Tie
16238,8,11314,6,A
17796,2,36520,5,B
31396,2,15636,1,A
31294,4,39952,17,B
13462,1,10321,2,B
19759,6,36520,5,B
3416,1,8173,45,B
21535,5,16193,4,B
29080,4,13338,1,B
12877,2,34176,2,A
32721,2,21791,1,Tie
9587,1,19400,1,A
10078,1,36520,5,B
17796,1,17796,3,B
15636,1,15398,4,B
29080,4,13462,1,B
20012,4,16193,6,A
17796,3,16238,8,Tie
8173,9,32721,2,B
997,6,30657,4,B
12877,5,30335,5,A
13338,1,13462,1,A
15398,4,30657,4,A
15398,3,17796,2,Tie
34176,2,28644,2,B
17796,10,17796,1,B
24337,5,3416,4,B
29080,4,19759,6,Tie
29127,1,30657,4,A
8173,53,10078,1,B
31294,4,20012,4,A
19759,6,13462,1,A
37002,2,29153,2,B
39644,2,17796,7,Tie
35321,1,43509,1,B
21535,4,17796,10,A
8173,9,17563,3,A
17796,1,37002,2,A
17796,3,23425,1,A
42643,2,19400,1,A
10078,4,15636,1,B
34176,2,31396,2,B
8173,53,21791,1,B
614,3,12889,1,A
16238,8,17028,1,A
34176,5,20800,6,B
36008,2,36520,5,Tie
12877,5,31294,4,Tie
12877,2,30335,5,A
11314,6,3416,4,Tie
34176,4,19400,1,A
30436,3,3842,1,A
24337,5,43509,1,A
13338,1,17796,10,B
30375,2,997,6,B
19759,6,17796,7,A
614,3,19400,1,A
21535,5,21535,4,Tie
23425,1,19400,1,A
9276,3,43509,1,A
17563,18,21791,1,B
16193,4,31612,3,B
31294,4,31396,2,B
29127,1,17563,3,A
30657,4,39644,2,B
37002,1,23425,1,B
997,6,8173,9,A
34176,2,3416,4,A
17796,2,19759,6,A
23425,1,614,3,Tie
3683,1,8173,45,B
21535,4,36008,2,B
21791,1,36908,5,B
23425,1,25282,3,B
25282,3,9276,3,Tie
17796,2,36008,2,A
10078,1,21791,1,B
15636,1,8173,9,A
17563,18,29080,4,A
8173,53,21535,5,B
34176,4,30573,1,A
36908,5,36008,2,Tie
8173,53,16547,6,B
17028,1,3416,4,B
11608,5,16547,6,A
21791,1,21535,4,B
31601,1,37002,1,A
37002,2,23425,1,A
2021,6,15636,1,A
37002,2,614,3,B
37002,2,19400,1,A
30573,1,11314,6,A
36908,5,31612,3,A
34176,5,15636,1,A
30436,3,37002,1,A
13462,1,19565,1,A
8173,53,32721,2,B
31396,2,8173,9,A
3416,1,11608,5,Tie
29153,2,17028,1,B
10672,2,39952,21,A
17796,2,36908,5,B
3842,1,19400,1,B
25854,6,10078,1,B
15636,1,39952,17,B
36008,2,10321,2,B
21791,1,39644,2,Tie
19400,1,9276,3,B
32721,2,17796,2,B
17796,1,29153,2,A
10078,1,13462,1,B
997,6,11608,5,A
31396,2,30375,2,A
20012,4,3416,1,B
20800,6,29127,1,B
8173,9,15398,4,B
36520,5,39952,21,B
34176,2,20012,4,B
17796,2,21535,4,B
11608,5,25854,6,A
17796,7,13338,1,B
30335,5,39952,17,B
10321,2,17796,1,B
10321,2,19565,1,A
34176,2,10078,4,Tie
19565,1,37002,2,A
9587,1,29153,2,A
31612,3,23425,1,Tie
42643,2,30573,1,B
34176,5,2021,6,B
16193,4,19565,1,A
35321,1,42021,3,A
17563,18,10078,1,Tie
8173,9,17563,18,Tie
997,6,25854,6,A
3842,1,17796,1,Tie
3416,1,32721,2,A
12889,1,43509,1,B
15636,1,3416,1,B
31612,3,31601,1,Tie
17563,3,17796,2,A
8173,9,25854,6,A
25282,3,29153,2,A
34176,2,30375,2,B
614,3,24337,5,B
12877,5,10078,4,Tie
15398,3,39644,2,Tie
10672,2,17796,1,Tie
42643,2,17796,3,B
3842,1,9587,1,B
10672,2,17796,3,B
15398,3,36908,5,A
17796,7,17796,10,A
614,3,42021,3,A
30573,1,42021,3,Tie
10078,4,30335,5,A
19400,1,29153,2,A
43509,1,17028,1,A
31396,2,20012,4,Tie
32721,2,8173,45,Tie
10672,2,29455,3,Tie
34176,4,25282,3,Tie
30657,4,15398,3,B
11314,6,43509,1,A
17563,18,30657,4,Tie
3683,1,17563,18,A
19565,1,37002,1,B
25854,6,16547,6,B
30335,5,20800,6,B
31294,4,15636,1,A
35321,1,3416,4,B
614,3,9587,1,B
16193,4,31601,1,A
10321,2,42643,2,A
16238,8,35321,1,A
8173,45,10078,1,A
3683,1,30657,4,B
17563,18,25854,6,A
3842,1,17796,3,B
3416,1,29127,1,Tie
17563,18,17796,2,B
17563,3,10078,1,B
32721,2,16547,6,A
16547,6,17796,2,B
17796,2,17796,7,Tie
11608,5,8173,53,A
29455,3,37002,1,A
20012,4,15398,4,Tie
31612,3,17796,3,A
36008,2,13462,1,B
3683,1,16547,6,Tie
16193,4,36520,5,Tie
